x_mm,y_mm,z_mm,status,reason,theta1_deg,theta2_deg,theta3_deg,fk_x_mm,fk_y_mm,fk_z_mm,roundtrip_error_mm,fk_iterations,fk_max_residual_mm2
-15.0,15.0,-240.0,ok,ok,13.01935976989282,15.247419552918949,21.194254761842387,-14.999999999999714,15.000000000000005,-240.00000000000006,2.9163646438212865e-13,5,2.9103830456733704e-11
0.0,15.0,-240.0,ok,ok,13.24256384579538,18.474481060331055,18.474481060331055,-1.3767199186220935e-14,15.000000000099906,-240.00000000160531,1.6084207798391108e-09,4,8.891802281141281e-07
15.0,15.0,-240.0,ok,ok,13.01935976989282,21.194254761842387,15.247419552918949,14.999999999999714,15.000000000000005,-240.00000000000006,2.9163646438212865e-13,5,2.9103830456733704e-11
30.0,15.0,-240.0,ok,ok,12.351210624382315,23.401014419792723,11.53166266657543,29.999999999999915,14.999999999999922,-240.0,1.156679772130055e-13,5,2.9103830456733704e-11
-30.0,30.0,-240.0,ok,ok,8.146308461830543,12.628475782947081,24.365717251256882,-29.999999999999968,29.99999999999998,-240.00000000000009,9.352480803022575e-14,5,0.0
-15.0,30.0,-240.0,ok,ok,8.809072161685375,16.319736044392272,22.197277370539787,-15.00000000000023,30.0000000000001,-239.99999999999994,2.561959850544287e-13,5,2.9103830456733704e-11
0.0,30.0,-240.0,ok,ok,9.030452310803067,19.514421822699212,19.514421822699212,-1.3325241058326605e-14,30.000000000000117,-239.99999999999997,1.2136913952393226e-13,5,2.9103830456733704e-11
15.0,30.0,-240.0,ok,ok,8.809072161685375,22.197277370539787,16.319736044392272,15.00000000000023,30.0000000000001,-239.99999999999994,2.561959850544287e-13,5,2.9103830456733704e-11
30.0,30.0,-240.0,ok,ok,8.146308461830543,24.365717251256882,12.628475782947081,29.999999999999968,29.99999999999998,-240.00000000000009,9.352480803022575e-14,5,0.0
-30.0,-30.0,-220.0,ok,ok,34.100119970789116,16.187447496991815,29.59562265423538,-30.000000000000064,-29.999999999999993,-220.00000000000023,2.3630220124908717e-13,5,1.4551915228366852e-10
-15.0,-30.0,-220.0,ok,ok,34.87325882955717,20.420337206288128,27.154026180492234,-15.00000000000533,-30.000000000010644,-220.00000000007842,7.93139410254718e-11,5,4.4426997192204e-08
0.0,-30.0,-220.0,ok,ok,35.13211370003399,24.08957430490222,24.08957430490222,-7.559171497158594e-20,-30.000000000007105,-220.0000000000522,5.269195600232172e-11,5,2.9511284083127975e-08
15.0,-30.0,-220.0,ok,ok,34.87325882955717,27.154026180492234,20.420337206288128,15.00000000000533,-30.000000000010644,-220.00000000007842,7.93139410254718e-11,5,4.4426997192204e-08
30.0,-30.0,-220.0,ok,ok,34.100119970789116,29.59562265423538,16.187447496991815,30.000000000000064,-29.999999999999993,-220.00000000000023,2.3630220124908717e-13,5,1.4551915228366852e-10
-30.0,-15.0,-220.0,ok,ok,31.352115238402185,18.963052803270983,32.18535188900418,-30.000000000010523,-15.000000000005425,-220.00000000007844,7.933230908511936e-11,5,4.4441549107432365e-08
-15.0,-15.0,-220.0,ok,ok,32.13889713176164,23.184135159864123,29.819473679626185,-15.000000000001624,-15.000000000001519,-220.0000000000227,2.2817514634248927e-11,5,1.280568540096283e-08
0.0,-15.0,-220.0,ok,ok,32.40239943388888,26.815104280486306,26.815104280486306,-1.0641733090627935e-14,-15.000000000001187,-220.00000000001486,1.4911844771658116e-11,5,8.36735125631094e-09
