time,sim_x,sim_y,sim_z
22844,-39.5103780072995,-1.49044619422357,-263.305787918453
22937,-39.5107645116381,-1.49026143227823,-263.30571664818
23047,-39.510058051781,-1.49059914359785,-263.305846916584
23156,-39.5103477266634,-1.49046066938239,-263.305793502271
23234,-39.5103950247844,-1.49043805930103,-263.305784780432
23344,-39.5103001907781,-1.49048339311191,-263.30580226744
23437,-39.5108618391948,-1.49021490647027,-263.305698701183
23547,-39.5100254462997,-1.49061473010256,-263.305852928833
23640,-39.5106520762044,-1.49031518017826,-263.305737381353
23734,-39.5104563992464,-1.4904087202702,-263.305773463254
23844,-39.5102273352197,-1.49051822049248,-263.305815701646
23937,-39.5109548477944,-1.49017044526417,-263.305681550586
24047,-39.5099989389303,-1.49062740150605,-263.305857816628
24140,-39.5105822448545,-1.49034856188967,-263.305750257995
24234,-39.5105155152854,-1.49038046084089,-263.305762562519
24344,-39.510157015994,-1.49055183542192,-263.305828668166
24437,-39.5110448563078,-1.49012741820501,-263.3056649532
24547,-39.5100092408577,-1.49062247684492,-263.305855917022
24640,-39.5105150753538,-1.4903806711531,-263.305762643803
24734,-39.5105727576543,-1.49035309709369,-263.305752007282
24844,-39.5100905434675,-1.49058361150202,-263.305840925372
24937,-39.5098218534904,-1.49071205422135,-263.30589046987
25031,-8.38449190597093,-0.29072919899614,-263.76297403479
25140,-0.00151890395500648,-5.15848820865261e-05,-263.277427860789
25234,0.000181009859821646,6.14741420082114e-06,-263.277301714072
25359,0.000250329143075685,8.50161837198426e-06,-263.277296569803
25437,0.00106152615427104,3.60512165564629e-05,-263.277236368145
25547,0.00125481971652601,4.26157782177812e-05,-263.277222022965
25640,0.000406403153018214,1.38021617290027e-05,-263.277284987283
25734,0.00175896925248312,5.97374589803081e-05,-263.27718460653
25844,0.000745127599543967,2.53058163468369e-05,-263.277259849635
25937,0.000911907952457225,3.09699316905521e-05,-263.277247471763
26047,0.00143171506374089,4.8623432286969e-05,-263.277208894831
26140,0.000463297819647769,1.57343999237707e-05,-263.277280764958
26234,0.00152208432764762,5.16924898311406e-05,-263.277202187432
26344,0.000914946353095617,3.10731272362099e-05,-263.277247246425
26437,0.000678460559898867,2.30416888559351e-05,-263.277264797124
26547,0.00130029832319867,4.41603074593186e-05,-263.277218647852
26640,0.000572170131543674,1.9431882448807e-05,-263.277272685129
26734,0.001340209650046,4.55157514128497e-05,-263.277215685632
26844,0.00106954138827457,3.63234146437844e-05,-263.277235773007
26937,0.000597447628776381,2.02903565241194e-05,-263.277270809398
27047,0.00119419658412459,4.05569208013567e-05,-263.277226522132
27140,0.000662887099621706,2.25127796618518e-05,-263.277265952674
27234,0.00118750290129375,4.0329599781333e-05,-263.277227019075
27344,0.00120322567842142,4.08635406698991e-05,-263.277225851494
27437,0.000553182798245731,1.87870471589678e-05,-263.277274094389
27547,0.00109843928447301,3.7304848139182e-05,-263.277233628707
27640,0.000744411506561006,2.52814822422929e-05,-263.277259902434
27734,0.00108034079592988,3.66902024674853e-05,-263.277234972073
