run_id,time,actual_elapsed_ms,schedule_lag_ms,target_x,target_y,target_z,sim_x,sim_y,sim_z,nominal_theta1,nominal_theta2,nominal_theta3,predicted_error_x,predicted_error_y,predicted_error_z,requested_correction_x,requested_correction_y,requested_correction_z,applied_correction_x,applied_correction_y,applied_correction_z,corrected_target_x,corrected_target_y,corrected_target_z,corrected_theta1,corrected_theta2,corrected_theta3,correction_gain,max_xy_correction_mm,correction_clamped,fallback_used,command_sent,correction_status
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,6900,6906,6,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7000,7000,0,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7100,7110,10,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7200,7203,3,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7300,7313,13,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7400,7406,6,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7500,7500,0,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7600,7610,10,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7700,7703,3,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7800,7828,28,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,7900,7906,6,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,8000,8000,0,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,True,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,8100,8110,10,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
2026-06-06_run02_reverse_grid_3x3_pm40_off_r01,8200,8203,3,40.0,40.0,-263.27731514697575,,,,13.0,-11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-263.27731514697575,13.0,-11.0,6.0,0.25,2.0,False,False,False,disabled
